_id,Season,Year,Sport,Gender,Event,Medal,region
5f0cf0ed6e0a609f6b2b7223,Summer,1904,Athletics,Men,4Miles Team,Silver,Mixed Team
5f0cf0ed6e0a609f6b2b7224,Summer,1904,Athletics,Men,4Miles Team,Silver,Mixed Team
5f0cf0ed6e0a609f6b2b7225,Summer,1904,Athletics,Men,4Miles Team,Silver,Mixed Team
5f0cf0ed6e0a609f6b2b7226,Summer,1904,Athletics,Men,4Miles Team,Silver,Mixed Team
5f0cf0ed6e0a609f6b2b7227,Summer,1904,Athletics,Men,56LB Weight Throw (25.4KG),Bronze,USA
5f0cf0ed6e0a609f6b2b7228,Summer,1904,Athletics,Men,56LB Weight Throw (25.4KG),Gold,Canada
5f0cf0ed6e0a609f6b2b7229,Summer,1904,Athletics,Men,56LB Weight Throw (25.4KG),Silver,USA
5f0cf0ed6e0a609f6b2b722a,Summer,1904,Athletics,Men,60M,Bronze,USA
5f0cf0ed6e0a609f6b2b722b,Summer,1904,Athletics,Men,60M,Gold,USA
5f0cf0ed6e0a609f6b2b722c,Summer,1904,Athletics,Men,60M,Silver,USA
5f0cf0ed6e0a609f6b2b722d,Summer,1904,Athletics,Men,800M,Bronze,USA
5f0cf0ed6e0a609f6b2b722e,Summer,1904,Athletics,Men,800M,Gold,USA
5f0cf0ed6e0a609f6b2b722f,Summer,1904,Athletics,Men,800M,Silver,USA
5f0cf0ed6e0a609f6b2b7230,Summer,1904,Athletics,Men,Decathlon,Bronze,USA
5f0cf0ed6e0a609f6b2b7231,Summer,1904,Athletics,Men,Decathlon,Gold,UK
5f0cf0ed6e0a609f6b2b7232,Summer,1904,Athletics,Men,Decathlon,Silver,USA
5f0cf0ed6e0a609f6b2b7233,Summer,1904,Athletics,Men,Discus Throw,Bronze,Greece
5f0cf0ed6e0a609f6b2b7234,Summer,1904,Athletics,Men,Discus Throw,Gold,USA
5f0cf0ed6e0a609f6b2b7235,Summer,1904,Athletics,Men,Discus Throw,Silver,USA
5f0cf0ed6e0a609f6b2b7236,Summer,1904,Athletics,Men,Hammer Throw,Bronze,USA
5f0cf0ed6e0a609f6b2b7237,Summer,1904,Athletics,Men,Hammer Throw,Gold,USA
5f0cf0ed6e0a609f6b2b7238,Summer,1904,Athletics,Men,Hammer Throw,Silver,USA
5f0cf0ed6e0a609f6b2b7239,Summer,1904,Athletics,Men,High Jump,Bronze,Germany
5f0cf0ed6e0a609f6b2b723a,Summer,1904,Athletics,Men,High Jump,Gold,USA
5f0cf0ed6e0a609f6b2b723b,Summer,1904,Athletics,Men,High Jump,Silver,USA
5f0cf0ed6e0a609f6b2b723c,Summer,1904,Athletics,Men,"High Jump, Standing",Bronze,USA
5f0cf0ed6e0a609f6b2b723d,Summer,1904,Athletics,Men,"High Jump, Standing",Gold,USA
5f0cf0ed6e0a609f6b2b723e,Summer,1904,Athletics,Men,"High Jump, Standing",Silver,USA
5f0cf0ed6e0a609f6b2b723f,Summer,1904,Athletics,Men,Long Jump,Bronze,USA
5f0cf0ed6e0a609f6b2b7240,Summer,1904,Athletics,Men,Long Jump,Gold,USA
5f0cf0ed6e0a609f6b2b7241,Summer,1904,Athletics,Men,Long Jump,Silver,USA
5f0cf0ed6e0a609f6b2b7242,Summer,1904,Athletics,Men,"Long Jump, Standing",Bronze,USA
5f0cf0ed6e0a609f6b2b7243,Summer,1904,Athletics,Men,"Long Jump, Standing",Gold,USA
5f0cf0ed6e0a609f6b2b7244,Summer,1904,Athletics,Men,"Long Jump, Standing",Silver,USA
5f0cf0ed6e0a609f6b2b7245,Summer,1904,Athletics,Men,Marathon,Bronze,USA
5f0cf0ed6e0a609f6b2b7246,Summer,1904,Athletics,Men,Marathon,Gold,USA
5f0cf0ed6e0a609f6b2b7247,Summer,1904,Athletics,Men,Marathon,Silver,USA
5f0cf0ed6e0a609f6b2b7248,Summer,1904,Athletics,Men,Pole Vault,Bronze,USA
5f0cf0ed6e0a609f6b2b7249,Summer,1904,Athletics,Men,Pole Vault,Gold,USA
5f0cf0ed6e0a609f6b2b724a,Summer,1904,Athletics,Men,Pole Vault,Silver,USA
5f0cf0ed6e0a609f6b2b724b,Summer,1904,Athletics,Men,Shot Put,Bronze,USA
5f0cf0ed6e0a609f6b2b724c,Summer,1904,Athletics,Men,Shot Put,Gold,USA
5f0cf0ed6e0a609f6b2b724d,Summer,1904,Athletics,Men,Shot Put,Silver,USA
5f0cf0ed6e0a609f6b2b724e,Summer,1904,Athletics,Men,Triathlon (Long Jump / Shot Put / 100 Yards),Bronze,USA
5f0cf0ed6e0a609f6b2b724f,Summer,1904,Athletics,Men,Triathlon (Long Jump / Shot Put / 100 Yards),Gold,USA
5f0cf0ed6e0a609f6b2b7250,Summer,1904,Athletics,Men,Triathlon (Long Jump / Shot Put / 100 Yards),Silver,USA
5f0cf0ed6e0a609f6b2b7251,Summer,1904,Athletics,Men,Triple Jump,Bronze,USA
5f0cf0ed6e0a609f6b2b7252,Summer,1904,Athletics,Men,Triple Jump,Gold,USA
5f0cf0ed6e0a609f6b2b7253,Summer,1904,Athletics,Men,Triple Jump,Silver,USA
5f0cf0ed6e0a609f6b2b7254,Summer,1904,Athletics,Men,"Triple Jump, Standing",Bronze,USA
5f0cf0ed6e0a609f6b2b7255,Summer,1904,Athletics,Men,"Triple Jump, Standing",Gold,USA
5f0cf0ed6e0a609f6b2b7256,Summer,1904,Athletics,Men,"Triple Jump, Standing",Silver,USA
5f0cf0ed6e0a609f6b2b7257,Summer,1904,Boxing,Men,- 47.63KG (Flyweight),Gold,USA
5f0cf0ed6e0a609f6b2b7258,Summer,1904,Boxing,Men,- 47.63KG (Flyweight),Silver,USA
5f0cf0ed6e0a609f6b2b7259,Summer,1904,Boxing,Men,+ 71.67KG (Heavyweight),Bronze,USA
5f0cf0ed6e0a609f6b2b725a,Summer,1904,Boxing,Men,+ 71.67KG (Heavyweight),Gold,USA
5f0cf0ed6e0a609f6b2b725b,Summer,1904,Boxing,Men,+ 71.67KG (Heavyweight),Silver,USA
5f0cf0ed6e0a609f6b2b725c,Summer,1904,Boxing,Men,47.63 - 52.16KG (Bantamweight),Gold,USA
5f0cf0ed6e0a609f6b2b725d,Summer,1904,Boxing,Men,47.63 - 52.16KG (Bantamweight),Silver,USA
5f0cf0ed6e0a609f6b2b725e,Summer,1904,Boxing,Men,52.16 - 56.7KG (Featherweight),Bronze,USA
5f0cf0ed6e0a609f6b2b725f,Summer,1904,Boxing,Men,52.16 - 56.7KG (Featherweight),Gold,USA
5f0cf0ed6e0a609f6b2b7260,Summer,1904,Boxing,Men,52.16 - 56.7KG (Featherweight),Silver,USA
5f0cf0ed6e0a609f6b2b7261,Summer,1904,Boxing,Men,56.7 - 61.24KG (Lightweight),Bronze,USA
5f0cf0ed6e0a609f6b2b7262,Summer,1904,Boxing,Men,56.7 - 61.24KG (Lightweight),Gold,USA
5f0cf0ed6e0a609f6b2b7263,Summer,1904,Boxing,Men,56.7 - 61.24KG (Lightweight),Silver,USA
5f0cf0ed6e0a609f6b2b7264,Summer,1904,Boxing,Men,61.24 - 65.77KG (Welterweight),Bronze,USA
5f0cf0ed6e0a609f6b2b7265,Summer,1904,Boxing,Men,61.24 - 65.77KG (Welterweight),Bronze,USA
5f0cf0ed6e0a609f6b2b7266,Summer,1904,Boxing,Men,61.24 - 65.77KG (Welterweight),Gold,USA
5f0cf0ed6e0a609f6b2b7267,Summer,1904,Boxing,Men,61.24 - 65.77KG (Welterweight),Silver,USA
5f0cf0ed6e0a609f6b2b7268,Summer,1904,Boxing,Men,65.77 - 71.67KG (Middleweight),Gold,USA
5f0cf0ed6e0a609f6b2b7269,Summer,1904,Boxing,Men,65.77 - 71.67KG (Middleweight),Silver,USA
5f0cf0ed6e0a609f6b2b726a,Summer,1904,Cycling,Men,1 Mile (1609.3M),Bronze,USA
5f0cf0ed6e0a609f6b2b726b,Summer,1904,Cycling,Men,1 Mile (1609.3M),Gold,USA
5f0cf0ed6e0a609f6b2b726c,Summer,1904,Cycling,Men,1 Mile (1609.3M),Silver,USA
5f0cf0ed6e0a609f6b2b726d,Summer,1904,Cycling,Men,1/2 Mile (804.7M),Bronze,USA
5f0cf0ed6e0a609f6b2b726e,Summer,1904,Cycling,Men,1/2 Mile (804.7M),Gold,USA
5f0cf0ed6e0a609f6b2b726f,Summer,1904,Cycling,Men,1/2 Mile (804.7M),Silver,USA
5f0cf0ed6e0a609f6b2b7270,Summer,1904,Cycling,Men,1/3 Mile (536.5M),Bronze,USA
5f0cf0ed6e0a609f6b2b7271,Summer,1904,Cycling,Men,1/3 Mile (536.5M),Gold,USA
5f0cf0ed6e0a609f6b2b7272,Summer,1904,Cycling,Men,1/3 Mile (536.5M),Silver,USA
5f0cf0ed6e0a609f6b2b7273,Summer,1904,Cycling,Men,1/4 Mile (402.3M),Bronze,USA
5f0cf0ed6e0a609f6b2b7274,Summer,1904,Cycling,Men,1/4 Mile (402.3M),Gold,USA
5f0cf0ed6e0a609f6b2b7275,Summer,1904,Cycling,Men,1/4 Mile (402.3M),Silver,USA
5f0cf0ed6e0a609f6b2b7276,Summer,1904,Cycling,Men,2 Miles (3.218KM),Bronze,USA
5f0cf0ed6e0a609f6b2b7277,Summer,1904,Cycling,Men,2 Miles (3.218KM),Gold,USA
5f0cf0ed6e0a609f6b2b7278,Summer,1904,Cycling,Men,2 Miles (3.218KM),Silver,USA
5f0cf0ed6e0a609f6b2b7279,Summer,1904,Cycling,Men,25 Miles (40.232KM),Bronze,USA
5f0cf0ed6e0a609f6b2b727a,Summer,1904,Cycling,Men,25 Miles (40.232KM),Gold,USA
5f0cf0ed6e0a609f6b2b727b,Summer,1904,Cycling,Men,25 Miles (40.232KM),Silver,USA
5f0cf0ed6e0a609f6b2b727c,Summer,1904,Cycling,Men,5 Miles (8.046KM),Bronze,USA
5f0cf0ed6e0a609f6b2b727d,Summer,1904,Cycling,Men,5 Miles (8.046KM),Gold,USA
5f0cf0ed6e0a609f6b2b727e,Summer,1904,Cycling,Men,5 Miles (8.046KM),Silver,USA
5f0cf0ed6e0a609f6b2b727f,Summer,1904,Fencing,Men,Épée Individual,Bronze,Cuba
5f0cf0ed6e0a609f6b2b7280,Summer,1904,Fencing,Men,Épée Individual,Gold,Cuba
5f0cf0ed6e0a609f6b2b7281,Summer,1904,Fencing,Men,Épée Individual,Silver,Cuba
5f0cf0ed6e0a609f6b2b7282,Summer,1904,Fencing,Men,Foil Individual,Bronze,Cuba
5f0cf0ed6e0a609f6b2b7283,Summer,1904,Fencing,Men,Foil Individual,Gold,Cuba
5f0cf0ed6e0a609f6b2b7284,Summer,1904,Fencing,Men,Foil Individual,Silver,Cuba
5f0cf0ed6e0a609f6b2b7285,Summer,1904,Fencing,Men,Foil Team,Gold,Mixed Team
5f0cf0ed6e0a609f6b2b7286,Summer,1904,Fencing,Men,Foil Team,Gold,Mixed Team
5f0cf0ed6e0a609f6b2b7287,Summer,1904,Fencing,Men,Foil Team,Gold,Mixed Team
5f0cf0ed6e0a609f6b2b7288,Summer,1904,Fencing,Men,Foil Team,Silver,USA
5f0cf0ed6e0a609f6b2b7289,Summer,1904,Fencing,Men,Foil Team,Silver,USA
5f0cf0ed6e0a609f6b2b728a,Summer,1904,Fencing,Men,Foil Team,Silver,USA
5f0cf0ed6e0a609f6b2b728b,Summer,1904,Fencing,Men,Sabre Individual,Bronze,Cuba
5f0cf0ed6e0a609f6b2b728c,Summer,1904,Fencing,Men,Sabre Individual,Gold,Cuba
5f0cf0ed6e0a609f6b2b728d,Summer,1904,Fencing,Men,Sabre Individual,Silver,USA
5f0cf0ed6e0a609f6b2b728e,Summer,1904,Fencing,Men,"Stick, Single",Bronze,USA
5f0cf0ed6e0a609f6b2b728f,Summer,1904,Fencing,Men,"Stick, Single",Gold,Cuba
5f0cf0ed6e0a609f6b2b7290,Summer,1904,Fencing,Men,"Stick, Single",Silver,USA
5f0cf0ed6e0a609f6b2b7291,Summer,1904,Football,Men,Football,Bronze,USA
5f0cf0ed6e0a609f6b2b7292,Summer,1904,Football,Men,Football,Bronze,USA
5f0cf0ed6e0a609f6b2b7293,Summer,1904,Football,Men,Football,Bronze,USA
5f0cf0ed6e0a609f6b2b7294,Summer,1904,Football,Men,Football,Bronze,USA
5f0cf0ed6e0a609f6b2b7295,Summer,1904,Football,Men,Football,Bronze,USA
5f0cf0ed6e0a609f6b2b7296,Summer,1904,Football,Men,Football,Bronze,USA
5f0cf0ed6e0a609f6b2b7297,Summer,1904,Football,Men,Football,Bronze,USA
5f0cf0ed6e0a609f6b2b7298,Summer,1904,Football,Men,Football,Bronze,USA
5f0cf0ed6e0a609f6b2b7299,Summer,1904,Football,Men,Football,Bronze,USA
5f0cf0ed6e0a609f6b2b729a,Summer,1904,Football,Men,Football,Bronze,USA
5f0cf0ed6e0a609f6b2b729b,Summer,1904,Football,Men,Football,Bronze,USA
5f0cf0ed6e0a609f6b2b729c,Summer,1904,Football,Men,Football,Bronze,USA
5f0cf0ed6e0a609f6b2b729d,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b729e,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b729f,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b72a0,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b72a1,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b72a2,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b72a3,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b72a4,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b72a5,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b72a6,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b72a7,Summer,1904,Football,Men,Football,Gold,Canada
5f0cf0ed6e0a609f6b2b72a8,Summer,1904,Football,Men,Football,Gold,Canada
5f0cf0ed6e0a609f6b2b72a9,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b72aa,Summer,1904,Football,Men,Football,Gold,Canada
5f0cf0ed6e0a609f6b2b72ab,Summer,1904,Football,Men,Football,Gold,Canada
5f0cf0ed6e0a609f6b2b72ac,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b72ad,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b72ae,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b72af,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b72b0,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b72b1,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b72b2,Summer,1904,Football,Men,Football,Gold,Canada
5f0cf0ed6e0a609f6b2b72b3,Summer,1904,Football,Men,Football,Gold,Canada
5f0cf0ed6e0a609f6b2b72b4,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b72b5,Summer,1904,Football,Men,Football,Gold,Canada
5f0cf0ed6e0a609f6b2b72b6,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b72b7,Summer,1904,Football,Men,Football,Gold,Canada
5f0cf0ed6e0a609f6b2b72b8,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b72b9,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b72ba,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b72bb,Summer,1904,Football,Men,Football,Gold,Canada
5f0cf0ed6e0a609f6b2b72bc,Summer,1904,Football,Men,Football,Gold,USA
5f0cf0ed6e0a609f6b2b72bd,Summer,1904,Football,Men,Football,Gold,Canada
5f0cf0ed6e0a609f6b2b72be,Summer,1904,Football,Men,Football,Gold,Canada
5f0cf0ed6e0a609f6b2b72bf,Summer,1904,Football,Men,Football,Silver,USA
5f0cf0ed6e0a609f6b2b72c0,Summer,1904,Football,Men,Football,Silver,USA
5f0cf0ed6e0a609f6b2b72c1,Summer,1904,Football,Men,Football,Silver,USA
5f0cf0ed6e0a609f6b2b72c2,Summer,1904,Football,Men,Football,Silver,USA
5f0cf0ed6e0a609f6b2b72c3,Summer,1904,Football,Men,Football,Silver,USA
5f0cf0ed6e0a609f6b2b72c4,Summer,1904,Football,Men,Football,Silver,USA
5f0cf0ed6e0a609f6b2b72c5,Summer,1904,Football,Men,Football,Silver,USA
5f0cf0ed6e0a609f6b2b72c6,Summer,1904,Football,Men,Football,Silver,USA
5f0cf0ed6e0a609f6b2b72c7,Summer,1904,Football,Men,Football,Silver,USA
5f0cf0ed6e0a609f6b2b72c8,Summer,1904,Football,Men,Football,Silver,USA
5f0cf0ed6e0a609f6b2b72c9,Summer,1904,Football,Men,Football,Silver,USA
5f0cf0ed6e0a609f6b2b72ca,Summer,1904,Golf,Men,Individual,Bronze,USA
5f0cf0ed6e0a609f6b2b72cb,Summer,1904,Golf,Men,Individual,Bronze,USA
5f0cf0ed6e0a609f6b2b72cc,Summer,1904,Golf,Men,Individual,Gold,Canada
5f0cf0ed6e0a609f6b2b72cd,Summer,1904,Golf,Men,Individual,Silver,USA
5f0cf0ed6e0a609f6b2b72ce,Summer,1904,Golf,Men,Team,Gold,USA
5f0cf0ed6e0a609f6b2b72cf,Summer,1904,Golf,Men,Team,Gold,USA
5f0cf0ed6e0a609f6b2b72d0,Summer,1904,Golf,Men,Team,Gold,USA
5f0cf0ed6e0a609f6b2b72d1,Summer,1904,Golf,Men,Team,Gold,USA
5f0cf0ed6e0a609f6b2b72d2,Summer,1904,Golf,Men,Team,Gold,USA
5f0cf0ed6e0a609f6b2b72d3,Summer,1904,Golf,Men,Team,Gold,USA
5f0cf0ed6e0a609f6b2b72d4,Summer,1904,Golf,Men,Team,Gold,USA
5f0cf0ed6e0a609f6b2b72d5,Summer,1904,Golf,Men,Team,Gold,USA
5f0cf0ed6e0a609f6b2b72d6,Summer,1904,Golf,Men,Team,Gold,USA
5f0cf0ed6e0a609f6b2b72d7,Summer,1904,Golf,Men,Team,Gold,USA
5f0cf0ed6e0a609f6b2b72d8,Summer,1904,Golf,Men,Team,Silver,USA
5f0cf0ed6e0a609f6b2b72d9,Summer,1904,Golf,Men,Team,Silver,USA
5f0cf0ed6e0a609f6b2b72da,Summer,1904,Golf,Men,Team,Silver,USA
5f0cf0ed6e0a609f6b2b72db,Summer,1904,Golf,Men,Team,Silver,USA
5f0cf0ed6e0a609f6b2b72dc,Summer,1904,Golf,Men,Team,Silver,USA
5f0cf0ed6e0a609f6b2b72dd,Summer,1904,Golf,Men,Team,Silver,USA
5f0cf0ed6e0a609f6b2b72de,Summer,1904,Golf,Men,Team,Silver,USA
5f0cf0ed6e0a609f6b2b72df,Summer,1904,Golf,Men,Team,Silver,USA
5f0cf0ed6e0a609f6b2b72e0,Summer,1904,Golf,Men,Team,Silver,USA
5f0cf0ed6e0a609f6b2b72e1,Summer,1904,Golf,Men,Team,Silver,USA
5f0cf0ed6e0a609f6b2b72e2,Summer,1904,Gymnastics,Men,Club Swinging,Bronze,USA
5f0cf0ed6e0a609f6b2b72e3,Summer,1904,Gymnastics,Men,Club Swinging,Gold,USA
5f0cf0ed6e0a609f6b2b72e4,Summer,1904,Gymnastics,Men,Club Swinging,Silver,USA
5f0cf0ed6e0a609f6b2b72e5,Summer,1904,Gymnastics,Men,Combined 3 Events,Bronze,Germany
5f0cf0ed6e0a609f6b2b72e6,Summer,1904,Gymnastics,Men,Combined 3 Events,Gold,Switzerland
5f0cf0ed6e0a609f6b2b72e7,Summer,1904,Gymnastics,Men,Combined 3 Events,Silver,USA
5f0cf0ed6e0a609f6b2b72e8,Summer,1904,Gymnastics,Men,Combined 4 Events,Bronze,USA
5f0cf0ed6e0a609f6b2b72e9,Summer,1904,Gymnastics,Men,Combined 4 Events,Gold,USA
5f0cf0ed6e0a609f6b2b72ea,Summer,1904,Gymnastics,Men,Combined 4 Events,Silver,USA
5f0cf0ed6e0a609f6b2b72eb,Summer,1904,Gymnastics,Men,Horizontal Bar,Bronze,USA
5f0cf0ed6e0a609f6b2b72ec,Summer,1904,Gymnastics,Men,Horizontal Bar,Gold,USA
5f0cf0ed6e0a609f6b2b72ed,Summer,1904,Gymnastics,Men,Horizontal Bar,Gold,USA
5f0cf0ed6e0a609f6b2b72ee,Summer,1904,Gymnastics,Men,Individual All-Round,Bronze,Switzerland
5f0cf0ed6e0a609f6b2b72ef,Summer,1904,Gymnastics,Men,Individual All-Round,Gold,USA
5f0cf0ed6e0a609f6b2b72f0,Summer,1904,Gymnastics,Men,Individual All-Round,Silver,Germany
5f0cf0ed6e0a609f6b2b72f1,Summer,1904,Gymnastics,Men,Parallel Bars,Bronze,USA
5f0cf0ed6e0a609f6b2b72f2,Summer,1904,Gymnastics,Men,Parallel Bars,Gold,USA
5f0cf0ed6e0a609f6b2b72f3,Summer,1904,Gymnastics,Men,Parallel Bars,Silver,USA
5f0cf0ed6e0a609f6b2b72f4,Summer,1904,Gymnastics,Men,Pommel Horse,Bronze,USA
5f0cf0ed6e0a609f6b2b72f5,Summer,1904,Gymnastics,Men,Pommel Horse,Gold,USA
5f0cf0ed6e0a609f6b2b72f6,Summer,1904,Gymnastics,Men,Pommel Horse,Silver,USA
5f0cf0ed6e0a609f6b2b72f7,Summer,1904,Gymnastics,Men,Rings,Bronze,USA
5f0cf0ed6e0a609f6b2b72f8,Summer,1904,Gymnastics,Men,Rings,Gold,USA
5f0cf0ed6e0a609f6b2b72f9,Summer,1904,Gymnastics,Men,Rings,Silver,USA
5f0cf0ed6e0a609f6b2b72fa,Summer,1904,Gymnastics,Men,Rope Climbing,Bronze,USA
5f0cf0ed6e0a609f6b2b72fb,Summer,1904,Gymnastics,Men,Rope Climbing,Gold,USA
5f0cf0ed6e0a609f6b2b72fc,Summer,1904,Gymnastics,Men,Rope Climbing,Silver,USA
5f0cf0ed6e0a609f6b2b72fd,Summer,1904,Gymnastics,Men,Team Competition,Bronze,USA
5f0cf0ed6e0a609f6b2b72fe,Summer,1904,Gymnastics,Men,Team Competition,Bronze,USA
5f0cf0ed6e0a609f6b2b72ff,Summer,1904,Gymnastics,Men,Team Competition,Bronze,USA
5f0cf0ed6e0a609f6b2b7300,Summer,1904,Gymnastics,Men,Team Competition,Bronze,USA
5f0cf0ed6e0a609f6b2b7301,Summer,1904,Gymnastics,Men,Team Competition,Bronze,USA
5f0cf0ed6e0a609f6b2b7302,Summer,1904,Gymnastics,Men,Team Competition,Bronze,USA
5f0cf0ed6e0a609f6b2b7303,Summer,1904,Gymnastics,Men,Team Competition,Gold,USA
5f0cf0ed6e0a609f6b2b7304,Summer,1904,Gymnastics,Men,Team Competition,Gold,USA
5f0cf0ed6e0a609f6b2b7305,Summer,1904,Gymnastics,Men,Team Competition,Gold,USA
5f0cf0ed6e0a609f6b2b7306,Summer,1904,Gymnastics,Men,Team Competition,Gold,USA
5f0cf0ed6e0a609f6b2b7307,Summer,1904,Gymnastics,Men,Team Competition,Gold,USA
5f0cf0ed6e0a609f6b2b7308,Summer,1904,Gymnastics,Men,Team Competition,Gold,USA
5f0cf0ed6e0a609f6b2b7309,Summer,1904,Gymnastics,Men,Team Competition,Silver,USA
5f0cf0ed6e0a609f6b2b730a,Summer,1904,Gymnastics,Men,Team Competition,Silver,USA
5f0cf0ed6e0a609f6b2b730b,Summer,1904,Gymnastics,Men,Team Competition,Silver,USA
5f0cf0ed6e0a609f6b2b730c,Summer,1904,Gymnastics,Men,Team Competition,Silver,USA
5f0cf0ed6e0a609f6b2b730d,Summer,1904,Gymnastics,Men,Team Competition,Silver,USA
5f0cf0ed6e0a609f6b2b730e,Summer,1904,Gymnastics,Men,Team Competition,Silver,USA
5f0cf0ed6e0a609f6b2b730f,Summer,1904,Gymnastics,Men,Vault,Bronze,USA
5f0cf0ed6e0a609f6b2b7310,Summer,1904,Gymnastics,Men,Vault,Gold,USA
5f0cf0ed6e0a609f6b2b7311,Summer,1904,Gymnastics,Men,Vault,Gold,USA
5f0cf0ed6e0a609f6b2b7312,Summer,1904,Lacrosse,Men,Lacrosse,Gold,Canada
5f0cf0ed6e0a609f6b2b7313,Summer,1904,Lacrosse,Men,Lacrosse,Gold,Canada
5f0cf0ed6e0a609f6b2b7314,Summer,1904,Lacrosse,Men,Lacrosse,Gold,Canada
5f0cf0ed6e0a609f6b2b7315,Summer,1904,Lacrosse,Men,Lacrosse,Gold,Canada
5f0cf0ed6e0a609f6b2b7316,Summer,1904,Lacrosse,Men,Lacrosse,Gold,Canada
5f0cf0ed6e0a609f6b2b7317,Summer,1904,Lacrosse,Men,Lacrosse,Gold,Canada
5f0cf0ed6e0a609f6b2b7318,Summer,1904,Lacrosse,Men,Lacrosse,Gold,Canada
5f0cf0ed6e0a609f6b2b7319,Summer,1904,Lacrosse,Men,Lacrosse,Gold,Canada
5f0cf0ed6e0a609f6b2b731a,Summer,1904,Lacrosse,Men,Lacrosse,Gold,Canada
5f0cf0ed6e0a609f6b2b731b,Summer,1904,Lacrosse,Men,Lacrosse,Gold,Canada
5f0cf0ed6e0a609f6b2b731c,Summer,1904,Lacrosse,Men,Lacrosse,Gold,Canada
5f0cf0ed6e0a609f6b2b731d,Summer,1904,Lacrosse,Men,Lacrosse,Gold,Canada
5f0cf0ed6e0a609f6b2b731e,Summer,1904,Lacrosse,Men,Lacrosse,Gold,Canada
5f0cf0ed6e0a609f6b2b731f,Summer,1904,Lacrosse,Men,Lacrosse,Silver,USA
5f0cf0ed6e0a609f6b2b7320,Summer,1904,Lacrosse,Men,Lacrosse,Silver,USA
5f0cf0ed6e0a609f6b2b7321,Summer,1904,Lacrosse,Men,Lacrosse,Silver,USA
5f0cf0ed6e0a609f6b2b7322,Summer,1904,Lacrosse,Men,Lacrosse,Silver,USA
5f0cf0ed6e0a609f6b2b7323,Summer,1904,Lacrosse,Men,Lacrosse,Silver,USA
5f0cf0ed6e0a609f6b2b7324,Summer,1904,Lacrosse,Men,Lacrosse,Silver,USA
5f0cf0ed6e0a609f6b2b7325,Summer,1904,Lacrosse,Men,Lacrosse,Silver,USA
5f0cf0ed6e0a609f6b2b7326,Summer,1904,Lacrosse,Men,Lacrosse,Silver,USA
5f0cf0ed6e0a609f6b2b7327,Summer,1904,Lacrosse,Men,Lacrosse,Silver,USA
5f0cf0ed6e0a609f6b2b7328,Summer,1904,Lacrosse,Men,Lacrosse,Silver,USA
5f0cf0ed6e0a609f6b2b7329,Summer,1904,Lacrosse,Men,Lacrosse,Silver,USA
5f0cf0ed6e0a609f6b2b732a,Summer,1904,Lacrosse,Men,Lacrosse,Silver,USA
5f0cf0ed6e0a609f6b2b732b,Summer,1904,Lacrosse,Men,Lacrosse,Silver,USA
5f0cf0ed6e0a609f6b2b732c,Summer,1904,Roque,Men,Individual,Bronze,USA
5f0cf0ed6e0a609f6b2b732d,Summer,1904,Roque,Men,Individual,Gold,USA
5f0cf0ed6e0a609f6b2b732e,Summer,1904,Roque,Men,Individual,Silver,USA
5f0cf0ed6e0a609f6b2b732f,Summer,1904,Rowing,Men,Coxless Pair (2-),Bronze,USA
5f0cf0ed6e0a609f6b2b7330,Summer,1904,Rowing,Men,Coxless Pair (2-),Bronze,USA
5f0cf0ed6e0a609f6b2b7331,Summer,1904,Rowing,Men,Coxless Pair (2-),Gold,USA
5f0cf0ed6e0a609f6b2b7332,Summer,1904,Rowing,Men,Coxless Pair (2-),Gold,USA
5f0cf0ed6e0a609f6b2b7333,Summer,1904,Rowing,Men,Coxless Pair (2-),Silver,USA
