Season,Year,Sport,Gender,Event,Medal,Country
Winter,1998,Skiing,Men,4X10KM Relay,Silver,Italy
Winter,1998,Skiing,Men,4X10KM Relay,Silver,Italy
Winter,1998,Skiing,Men,4X10KM Relay,Silver,Italy
Winter,1998,Skiing,Men,4X10KM Relay,Silver,Italy
Winter,1998,Skiing,Women,4X5KM Relay,Bronze,Italy
Winter,1998,Skiing,Women,4X5KM Relay,Bronze,Italy
Winter,1998,Skiing,Women,4X5KM Relay,Bronze,Italy
Winter,1998,Skiing,Women,4X5KM Relay,Bronze,Italy
Winter,1998,Skiing,Women,4X5KM Relay,Gold,Russia
Winter,1998,Skiing,Women,4X5KM Relay,Gold,Russia
Winter,1998,Skiing,Women,4X5KM Relay,Gold,Russia
Winter,1998,Skiing,Women,4X5KM Relay,Gold,Russia
Winter,1998,Skiing,Women,4X5KM Relay,Silver,Norway
Winter,1998,Skiing,Women,4X5KM Relay,Silver,Norway
Winter,1998,Skiing,Women,4X5KM Relay,Silver,Norway
Winter,1998,Skiing,Women,4X5KM Relay,Silver,Norway
Winter,1998,Skiing,Men,50KM,Bronze,Austria
Winter,1998,Skiing,Men,50KM,Gold,Norway
Winter,1998,Skiing,Men,50KM,Silver,Sweden
Winter,1998,Skiing,Women,5KM,Bronze,Norway
Winter,1998,Skiing,Women,5KM,Gold,Russia
Winter,1998,Skiing,Women,5KM,Silver,Czech Republic
Winter,1998,Skiing,Men,Combined 10KM + 15KM Pursuit,Bronze,Kazakhstan
Winter,1998,Skiing,Men,Combined 10KM + 15KM Pursuit,Gold,Norway
Winter,1998,Skiing,Men,Combined 10KM + 15KM Pursuit,Silver,Norway
Winter,1998,Skiing,Women,Combined 5KM + 10KM Pursuit,Bronze,Czech Republic
Winter,1998,Skiing,Women,Combined 5KM + 10KM Pursuit,Gold,Russia
Winter,1998,Skiing,Women,Combined 5KM + 10KM Pursuit,Silver,Russia
Winter,1998,Skiing,Men,Aerials,Bronze,Belarus
Winter,1998,Skiing,Men,Aerials,Gold,USA
Winter,1998,Skiing,Men,Aerials,Silver,France
Winter,1998,Skiing,Women,Aerials,Bronze,Switzerland
Winter,1998,Skiing,Women,Aerials,Gold,USA
Winter,1998,Skiing,Women,Aerials,Silver,China
Winter,1998,Skiing,Men,Moguls,Bronze,Finland
Winter,1998,Skiing,Men,Moguls,Gold,USA
Winter,1998,Skiing,Men,Moguls,Silver,Finland
Winter,1998,Skiing,Women,Moguls,Bronze,Norway
Winter,1998,Skiing,Women,Moguls,Gold,Japan
Winter,1998,Skiing,Women,Moguls,Silver,Germany
Winter,1998,Skiing,Men,Individual,Bronze,Russia
Winter,1998,Skiing,Men,Individual,Gold,Norway
Winter,1998,Skiing,Men,Individual,Silver,Finland
Winter,1998,Skiing,Men,Team,Bronze,France
Winter,1998,Skiing,Men,Team,Bronze,France
Winter,1998,Skiing,Men,Team,Bronze,France
Winter,1998,Skiing,Men,Team,Bronze,France
Winter,1998,Skiing,Men,Team,Gold,Norway
Winter,1998,Skiing,Men,Team,Gold,Norway
Winter,1998,Skiing,Men,Team,Gold,Norway
Winter,1998,Skiing,Men,Team,Gold,Norway
Winter,1998,Skiing,Men,Team,Silver,Finland
Winter,1998,Skiing,Men,Team,Silver,Finland
Winter,1998,Skiing,Men,Team,Silver,Finland
Winter,1998,Skiing,Men,Team,Silver,Finland
Winter,1998,Skiing,Men,K120 Individual (90M),Bronze,Japan
Winter,1998,Skiing,Men,K120 Individual (90M),Gold,Japan
Winter,1998,Skiing,Men,K120 Individual (90M),Silver,Finland
Winter,1998,Skiing,Men,K120 Team (90M),Bronze,Austria
Winter,1998,Skiing,Men,K120 Team (90M),Bronze,Austria
Winter,1998,Skiing,Men,K120 Team (90M),Bronze,Austria
Winter,1998,Skiing,Men,K120 Team (90M),Bronze,Austria
Winter,1998,Skiing,Men,K120 Team (90M),Gold,Japan
Winter,1998,Skiing,Men,K120 Team (90M),Gold,Japan
Winter,1998,Skiing,Men,K120 Team (90M),Gold,Japan
Winter,1998,Skiing,Men,K120 Team (90M),Gold,Japan
Winter,1998,Skiing,Men,K120 Team (90M),Silver,Germany
Winter,1998,Skiing,Men,K120 Team (90M),Silver,Germany
Winter,1998,Skiing,Men,K120 Team (90M),Silver,Germany
Winter,1998,Skiing,Men,K120 Team (90M),Silver,Germany
Winter,1998,Skiing,Men,K90 Individual (70M),Bronze,Austria
Winter,1998,Skiing,Men,K90 Individual (70M),Gold,Finland
Winter,1998,Skiing,Men,K90 Individual (70M),Silver,Japan
Winter,1998,Skiing,Men,Giant-Slalom,Bronze,Switzerland
Winter,1998,Skiing,Men,Giant-Slalom,Gold,Canada
Winter,1998,Skiing,Men,Giant-Slalom,Silver,Italy
Winter,1998,Skiing,Women,Giant-Slalom,Bronze,Austria
Winter,1998,Skiing,Women,Giant-Slalom,Gold,France
Winter,1998,Skiing,Women,Giant-Slalom,Silver,Germany
Winter,1998,Skiing,Men,Half-Pipe,Bronze,USA
Winter,1998,Skiing,Men,Half-Pipe,Gold,Switzerland
Winter,1998,Skiing,Men,Half-Pipe,Silver,Norway
Winter,1998,Skiing,Women,Half-Pipe,Bronze,USA
Winter,1998,Skiing,Women,Half-Pipe,Gold,Germany
Winter,1998,Skiing,Women,Half-Pipe,Silver,Norway
Winter,2002,Biathlon,Men,10KM,Bronze,Austria
Winter,2002,Biathlon,Men,10KM,Gold,Norway
Winter,2002,Biathlon,Men,10KM,Silver,Germany
Winter,2002,Biathlon,Women,10KM Pursuit,Bronze,Bulgaria
Winter,2002,Biathlon,Women,10KM Pursuit,Gold,Russia
Winter,2002,Biathlon,Women,10KM Pursuit,Silver,Germany
Winter,2002,Biathlon,Men,12.5Km Pursuit,Bronze,Germany
Winter,2002,Biathlon,Men,12.5Km Pursuit,Gold,Norway
Winter,2002,Biathlon,Men,12.5Km Pursuit,Silver,France
Winter,2002,Biathlon,Women,15KM,Bronze,Sweden
Winter,2002,Biathlon,Women,15KM,Gold,Germany
Winter,2002,Biathlon,Women,15KM,Silver,Norway
Winter,2002,Biathlon,Men,20KM,Bronze,Russia
Winter,2002,Biathlon,Men,20KM,Gold,Norway
Winter,2002,Biathlon,Men,20KM,Silver,Germany
Winter,2002,Biathlon,Men,4X7.5KM Relay,Bronze,France
Winter,2002,Biathlon,Men,4X7.5KM Relay,Bronze,France
Winter,2002,Biathlon,Men,4X7.5KM Relay,Bronze,France
Winter,2002,Biathlon,Men,4X7.5KM Relay,Bronze,France
Winter,2002,Biathlon,Men,4X7.5KM Relay,Gold,Norway
Winter,2002,Biathlon,Men,4X7.5KM Relay,Gold,Norway
Winter,2002,Biathlon,Men,4X7.5KM Relay,Gold,Norway
Winter,2002,Biathlon,Men,4X7.5KM Relay,Gold,Norway
Winter,2002,Biathlon,Men,4X7.5KM Relay,Silver,Germany
Winter,2002,Biathlon,Men,4X7.5KM Relay,Silver,Germany
Winter,2002,Biathlon,Men,4X7.5KM Relay,Silver,Germany
Winter,2002,Biathlon,Men,4X7.5KM Relay,Silver,Germany
Winter,2002,Biathlon,Women,4X7.5KM Relay,Bronze,Russia
Winter,2002,Biathlon,Women,4X7.5KM Relay,Bronze,Russia
Winter,2002,Biathlon,Women,4X7.5KM Relay,Bronze,Russia
Winter,2002,Biathlon,Women,4X7.5KM Relay,Bronze,Russia
Winter,2002,Biathlon,Women,4X7.5KM Relay,Gold,Germany
Winter,2002,Biathlon,Women,4X7.5KM Relay,Gold,Germany
Winter,2002,Biathlon,Women,4X7.5KM Relay,Gold,Germany
Winter,2002,Biathlon,Women,4X7.5KM Relay,Gold,Germany
Winter,2002,Biathlon,Women,4X7.5KM Relay,Silver,Norway
Winter,2002,Biathlon,Women,4X7.5KM Relay,Silver,Norway
Winter,2002,Biathlon,Women,4X7.5KM Relay,Silver,Norway
Winter,2002,Biathlon,Women,4X7.5KM Relay,Silver,Norway
Winter,2002,Biathlon,Women,7.5KM,Bronze,Sweden
Winter,2002,Biathlon,Women,7.5KM,Gold,Germany
Winter,2002,Biathlon,Women,7.5KM,Silver,Germany
Winter,2002,Bobsleigh,Men,Four-Man,Bronze,USA
Winter,2002,Bobsleigh,Men,Four-Man,Bronze,USA
Winter,2002,Bobsleigh,Men,Four-Man,Bronze,USA
Winter,2002,Bobsleigh,Men,Four-Man,Bronze,USA
Winter,2002,Bobsleigh,Men,Four-Man,Gold,Germany
Winter,2002,Bobsleigh,Men,Four-Man,Gold,Germany
Winter,2002,Bobsleigh,Men,Four-Man,Gold,Germany
Winter,2002,Bobsleigh,Men,Four-Man,Gold,Germany
Winter,2002,Bobsleigh,Men,Four-Man,Silver,USA
Winter,2002,Bobsleigh,Men,Four-Man,Silver,USA
Winter,2002,Bobsleigh,Men,Four-Man,Silver,USA
Winter,2002,Bobsleigh,Men,Four-Man,Silver,USA
Winter,2002,Bobsleigh,Men,Two-Man,Bronze,Switzerland
Winter,2002,Bobsleigh,Men,Two-Man,Bronze,Switzerland
Winter,2002,Bobsleigh,Men,Two-Man,Gold,Germany
Winter,2002,Bobsleigh,Men,Two-Man,Gold,Germany
Winter,2002,Bobsleigh,Men,Two-Man,Silver,Switzerland
Winter,2002,Bobsleigh,Men,Two-Man,Silver,Switzerland
Winter,2002,Bobsleigh,Women,Two-Man,Bronze,Germany
Winter,2002,Bobsleigh,Women,Two-Man,Bronze,Germany
Winter,2002,Bobsleigh,Women,Two-Man,Gold,USA
Winter,2002,Bobsleigh,Women,Two-Man,Gold,USA
Winter,2002,Bobsleigh,Women,Two-Man,Silver,Germany
Winter,2002,Bobsleigh,Women,Two-Man,Silver,Germany
Winter,2002,Bobsleigh,Men,Individual,Bronze,Switzerland
Winter,2002,Bobsleigh,Men,Individual,Gold,USA
Winter,2002,Bobsleigh,Men,Individual,Silver,Austria
Winter,2002,Bobsleigh,Women,Individual,Bronze,UK
Winter,2002,Bobsleigh,Women,Individual,Gold,USA
Winter,2002,Bobsleigh,Women,Individual,Silver,USA
Winter,2002,Curling,Men,Curling,Bronze,Switzerland
Winter,2002,Curling,Men,Curling,Bronze,Switzerland
Winter,2002,Curling,Men,Curling,Bronze,Switzerland
Winter,2002,Curling,Men,Curling,Bronze,Switzerland
Winter,2002,Curling,Men,Curling,Bronze,Switzerland
Winter,2002,Curling,Men,Curling,Gold,Norway
Winter,2002,Curling,Men,Curling,Gold,Norway
Winter,2002,Curling,Men,Curling,Gold,Norway
Winter,2002,Curling,Men,Curling,Gold,Norway
Winter,2002,Curling,Men,Curling,Gold,Norway
Winter,2002,Curling,Men,Curling,Silver,Canada
Winter,2002,Curling,Men,Curling,Silver,Canada
Winter,2002,Curling,Men,Curling,Silver,Canada
Winter,2002,Curling,Men,Curling,Silver,Canada
Winter,2002,Curling,Men,Curling,Silver,Canada
Winter,2002,Curling,Women,Curling,Bronze,Canada
Winter,2002,Curling,Women,Curling,Bronze,Canada
Winter,2002,Curling,Women,Curling,Bronze,Canada
Winter,2002,Curling,Women,Curling,Bronze,Canada
Winter,2002,Curling,Women,Curling,Bronze,Canada
Winter,2002,Curling,Women,Curling,Gold,UK
Winter,2002,Curling,Women,Curling,Gold,UK
Winter,2002,Curling,Women,Curling,Gold,UK
Winter,2002,Curling,Women,Curling,Gold,UK
Winter,2002,Curling,Women,Curling,Gold,UK
Winter,2002,Curling,Women,Curling,Silver,Switzerland
Winter,2002,Curling,Women,Curling,Silver,Switzerland
Winter,2002,Curling,Women,Curling,Silver,Switzerland
Winter,2002,Curling,Women,Curling,Silver,Switzerland
Winter,2002,Curling,Women,Curling,Silver,Switzerland
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Bronze,Russia
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Men,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Women,Ice Hockey,Bronze,Sweden
Winter,2002,Ice Hockey,Women,Ice Hockey,Bronze,Sweden
Winter,2002,Ice Hockey,Women,Ice Hockey,Bronze,Sweden
Winter,2002,Ice Hockey,Women,Ice Hockey,Bronze,Sweden
Winter,2002,Ice Hockey,Women,Ice Hockey,Bronze,Sweden
Winter,2002,Ice Hockey,Women,Ice Hockey,Bronze,Sweden
Winter,2002,Ice Hockey,Women,Ice Hockey,Bronze,Sweden
Winter,2002,Ice Hockey,Women,Ice Hockey,Bronze,Sweden
Winter,2002,Ice Hockey,Women,Ice Hockey,Bronze,Sweden
Winter,2002,Ice Hockey,Women,Ice Hockey,Bronze,Sweden
Winter,2002,Ice Hockey,Women,Ice Hockey,Bronze,Sweden
Winter,2002,Ice Hockey,Women,Ice Hockey,Bronze,Sweden
Winter,2002,Ice Hockey,Women,Ice Hockey,Bronze,Sweden
Winter,2002,Ice Hockey,Women,Ice Hockey,Bronze,Sweden
Winter,2002,Ice Hockey,Women,Ice Hockey,Bronze,Sweden
Winter,2002,Ice Hockey,Women,Ice Hockey,Bronze,Sweden
Winter,2002,Ice Hockey,Women,Ice Hockey,Bronze,Sweden
Winter,2002,Ice Hockey,Women,Ice Hockey,Bronze,Sweden
Winter,2002,Ice Hockey,Women,Ice Hockey,Bronze,Sweden
Winter,2002,Ice Hockey,Women,Ice Hockey,Bronze,Sweden
Winter,2002,Ice Hockey,Women,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Women,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Women,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Women,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Women,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Women,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Women,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Women,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Women,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Women,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Women,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Women,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Women,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Women,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Women,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Women,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Women,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Women,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Women,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Women,Ice Hockey,Gold,Canada
Winter,2002,Ice Hockey,Women,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Women,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Women,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Women,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Women,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Women,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Women,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Women,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Women,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Women,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Women,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Women,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Women,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Women,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Women,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Women,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Women,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Women,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Women,Ice Hockey,Silver,USA
Winter,2002,Ice Hockey,Women,Ice Hockey,Silver,USA
Winter,2002,Luge,Men,Doubles,Bronze,USA
Winter,2002,Luge,Men,Doubles,Bronze,USA
Winter,2002,Luge,Men,Doubles,Gold,Germany
Winter,2002,Luge,Men,Doubles,Gold,Germany
Winter,2002,Luge,Men,Doubles,Silver,USA
Winter,2002,Luge,Men,Doubles,Silver,USA
Winter,2002,Luge,Men,Singles,Bronze,Austria
Winter,2002,Luge,Men,Singles,Gold,Italy
Winter,2002,Luge,Men,Singles,Silver,Germany
Winter,2002,Luge,Women,Singles,Bronze,Germany
Winter,2002,Luge,Women,Singles,Gold,Germany
Winter,2002,Luge,Women,Singles,Silver,Germany
Winter,2002,Skating,Women,Ice Dancing,Bronze,Italy
Winter,2002,Skating,Men,Ice Dancing,Bronze,Italy
Winter,2002,Skating,Women,Ice Dancing,Gold,France
Winter,2002,Skating,Men,Ice Dancing,Gold,France
Winter,2002,Skating,Men,Ice Dancing,Silver,Russia
Winter,2002,Skating,Women,Ice Dancing,Silver,Russia
Winter,2002,Skating,Men,Individual,Bronze,USA
Winter,2002,Skating,Men,Individual,Gold,Russia
Winter,2002,Skating,Men,Individual,Silver,Russia
Winter,2002,Skating,Women,Individual,Bronze,USA
Winter,2002,Skating,Women,Individual,Gold,USA
Winter,2002,Skating,Women,Individual,Silver,Russia
Winter,2002,Skating,Women,Pairs,Bronze,China
Winter,2002,Skating,Men,Pairs,Bronze,China
Winter,2002,Skating,Men,Pairs,Gold,Canada
Winter,2002,Skating,Women,Pairs,Gold,Canada
Winter,2002,Skating,Women,Pairs,Gold,Russia
Winter,2002,Skating,Men,Pairs,Gold,Russia
Winter,2002,Skating,Men,1000M,Bronze,Canada
Winter,2002,Skating,Men,1000M,Gold,Australia
Winter,2002,Skating,Men,1000M,Silver,USA
Winter,2002,Skating,Women,1000M,Bronze,China
Winter,2002,Skating,Women,1000M,Gold,China
Winter,2002,Skating,Women,1000M,Silver,South Korea
Winter,2002,Skating,Men,1500M,Bronze,Canada
Winter,2002,Skating,Men,1500M,Gold,USA
Winter,2002,Skating,Men,1500M,Silver,China
Winter,2002,Skating,Women,1500M,Bronze,Bulgaria
Winter,2002,Skating,Women,1500M,Gold,South Korea
Winter,2002,Skating,Women,1500M,Silver,South Korea
Winter,2002,Skating,Women,3000M Relay,Bronze,Canada
Winter,2002,Skating,Women,3000M Relay,Bronze,Canada
Winter,2002,Skating,Women,3000M Relay,Bronze,Canada
Winter,2002,Skating,Women,3000M Relay,Bronze,Canada
Winter,2002,Skating,Women,3000M Relay,Bronze,Canada
Winter,2002,Skating,Women,3000M Relay,Gold,South Korea
Winter,2002,Skating,Women,3000M Relay,Gold,South Korea
Winter,2002,Skating,Women,3000M Relay,Gold,South Korea
Winter,2002,Skating,Women,3000M Relay,Gold,South Korea
Winter,2002,Skating,Women,3000M Relay,Silver,China
Winter,2002,Skating,Women,3000M Relay,Silver,China
Winter,2002,Skating,Women,3000M Relay,Silver,China
Winter,2002,Skating,Women,3000M Relay,Silver,China
Winter,2002,Skating,Men,5000M Relay,Bronze,China
Winter,2002,Skating,Men,5000M Relay,Bronze,China
Winter,2002,Skating,Men,5000M Relay,Bronze,China
Winter,2002,Skating,Men,5000M Relay,Bronze,China
Winter,2002,Skating,Men,5000M Relay,Bronze,China
Winter,2002,Skating,Men,5000M Relay,Gold,Canada
Winter,2002,Skating,Men,5000M Relay,Gold,Canada
Winter,2002,Skating,Men,5000M Relay,Gold,Canada
Winter,2002,Skating,Men,5000M Relay,Gold,Canada
Winter,2002,Skating,Men,5000M Relay,Gold,Canada
Winter,2002,Skating,Men,5000M Relay,Silver,Italy
Winter,2002,Skating,Men,5000M Relay,Silver,Italy
Winter,2002,Skating,Men,5000M Relay,Silver,Italy
Winter,2002,Skating,Men,5000M Relay,Silver,Italy
Winter,2002,Skating,Men,5000M Relay,Silver,Italy
Winter,2002,Skating,Men,500M,Bronze,USA
Winter,2002,Skating,Men,500M,Gold,Canada
Winter,2002,Skating,Men,500M,Silver,Canada
Winter,2002,Skating,Women,500M,Bronze,China
Winter,2002,Skating,Women,500M,Gold,China
Winter,2002,Skating,Women,500M,Silver,Bulgaria
Winter,2002,Skating,Men,10000M,Bronze,Norway
Winter,2002,Skating,Men,10000M,Gold,Netherlands
Winter,2002,Skating,Men,10000M,Silver,Netherlands
Winter,2002,Skating,Men,1000M,Bronze,USA
Winter,2002,Skating,Men,1000M,Gold,Netherlands
Winter,2002,Skating,Men,1000M,Silver,Netherlands
Winter,2002,Skating,Women,1000M,Bronze,USA
Winter,2002,Skating,Women,1000M,Gold,USA
Winter,2002,Skating,Women,1000M,Silver,Germany
Winter,2002,Skating,Men,1500M,Bronze,Norway
Winter,2002,Skating,Men,1500M,Gold,USA
Winter,2002,Skating,Men,1500M,Silver,Netherlands
Winter,2002,Skating,Women,1500M,Bronze,USA
Winter,2002,Skating,Women,1500M,Gold,Germany
Winter,2002,Skating,Women,1500M,Silver,Germany
Winter,2002,Skating,Women,3000M,Bronze,Canada
Winter,2002,Skating,Women,3000M,Gold,Germany
Winter,2002,Skating,Women,3000M,Silver,Netherlands
Winter,2002,Skating,Men,5000M,Bronze,Germany
Winter,2002,Skating,Men,5000M,Gold,Netherlands
Winter,2002,Skating,Men,5000M,Silver,USA
Winter,2002,Skating,Women,5000M,Bronze,Canada
Winter,2002,Skating,Women,5000M,Gold,Germany
Winter,2002,Skating,Women,5000M,Silver,Netherlands
Winter,2002,Skating,Men,500M,Bronze,USA
Winter,2002,Skating,Men,500M,Gold,USA
Winter,2002,Skating,Men,500M,Silver,Japan
Winter,2002,Skating,Women,500M,Bronze,Germany
Winter,2002,Skating,Women,500M,Gold,Canada
Winter,2002,Skating,Women,500M,Silver,Germany
Winter,2002,Skiing,Men,Alpine Combined,Bronze,Austria
Winter,2002,Skiing,Men,Alpine Combined,Gold,Norway
Winter,2002,Skiing,Men,Alpine Combined,Silver,USA
Winter,2002,Skiing,Women,Alpine Combined,Bronze,Germany
Winter,2002,Skiing,Women,Alpine Combined,Gold,Croatia
Winter,2002,Skiing,Women,Alpine Combined,Silver,Austria
Winter,2002,Skiing,Men,Downhill,Bronze,Austria
Winter,2002,Skiing,Men,Downhill,Gold,Austria
Winter,2002,Skiing,Men,Downhill,Silver,Norway
Winter,2002,Skiing,Women,Downhill,Bronze,Austria
Winter,2002,Skiing,Women,Downhill,Gold,France
Winter,2002,Skiing,Women,Downhill,Silver,Italy
Winter,2002,Skiing,Men,Giant Slalom,Bronze,Norway
Winter,2002,Skiing,Men,Giant Slalom,Gold,Austria
Winter,2002,Skiing,Men,Giant Slalom,Silver,USA
Winter,2002,Skiing,Women,Giant Slalom,Bronze,Switzerland
Winter,2002,Skiing,Women,Giant Slalom,Gold,Croatia
Winter,2002,Skiing,Women,Giant Slalom,Silver,Sweden
Winter,2002,Skiing,Men,Slalom,Bronze,Austria
Winter,2002,Skiing,Men,Slalom,Gold,France
Winter,2002,Skiing,Men,Slalom,Silver,France
Winter,2002,Skiing,Women,Slalom,Bronze,Sweden
Winter,2002,Skiing,Women,Slalom,Gold,Croatia
Winter,2002,Skiing,Women,Slalom,Silver,France
Winter,2002,Skiing,Men,Super-G,Bronze,Austria
Winter,2002,Skiing,Men,Super-G,Gold,Norway
Winter,2002,Skiing,Men,Super-G,Silver,Austria
Winter,2002,Skiing,Women,Super-G,Bronze,Italy
Winter,2002,Skiing,Women,Super-G,Gold,Italy
Winter,2002,Skiing,Women,Super-G,Silver,Croatia
